uid,score,time
0,1361.5458752595052,0.12202835083007812
1,1457.7793882051858,0.2522294521331787
2,1343.3445029936547,0.46978235244750977
3,1134.9399106248914,0.16950082778930664
4,1393.9986227944012,0.22175264358520508
5,1456.682034550974,0.19786429405212402
6,1413.370930511313,0.36737990379333496
7,1336.8858411154063,0.17957425117492676
8,1408.813613497828,0.17143535614013672
9,1135.8124637087342,0.16864514350891113
10,1155.8916359674731,0.21710729598999023
11,1461.2328535443667,0.28928494453430176
12,-inf,0.13819241523742676
13,1415.6638755975057,0.20327091217041016
14,1472.6847546773686,0.14945220947265625
15,1064.547877338252,0.11733031272888184
16,1414.2040858775872,0.09926128387451172
17,1443.9518965100394,0.12436747550964355
18,1435.6595674999967,0.1228628158569336
19,1433.4358526797541,0.12311530113220215
20,1309.943096373351,0.10181427001953125
21,1480.1957430054513,0.12510132789611816
22,1381.6535401084811,0.09955763816833496
23,1434.2485039001706,0.12064290046691895
24,1288.9849107512318,0.07654476165771484
25,1134.9399106248914,0.05287003517150879
26,1511.5816375050317,0.143798828125
27,1457.0298128415805,0.11643123626708984
28,1301.2169826989282,0.07354116439819336
29,1303.7845948039017,0.08153867721557617
30,1354.6973087705985,0.07617425918579102
31,1391.1811230432515,0.10632562637329102
32,1417.8586970713266,0.1029367446899414
33,1476.6870924471323,0.12299966812133789
34,1418.0133247622014,0.10445261001586914
35,1412.8915973602268,0.10638284683227539
36,1434.184426198015,0.11984920501708984
37,1332.5597293992178,0.0744636058807373
38,1474.0576564496992,0.12101316452026367
39,1419.9183910741235,0.0964512825012207
40,1082.2853795235824,0.0974435806274414
41,1474.0915014324603,0.11850953102111816
42,1423.3932349212523,0.1210930347442627
43,1408.2765579576653,0.10602641105651855
44,1272.8936959116372,0.07539963722229004
45,1341.7901519707289,0.07296419143676758
46,1381.4568055542773,0.09696125984191895
47,1324.8853564293045,0.0985405445098877
48,1298.779241150421,0.08015656471252441
49,1395.0596173618233,0.10672235488891602
50,1543.15575464626,0.169935941696167
51,1316.9894039343749,0.09826397895812988
52,1456.9918695629494,0.12549781799316406
53,1062.9814888163517,0.052759408950805664
54,1444.3271598703893,0.1284017562866211
55,1134.9399106248914,0.054401397705078125
56,1461.3550825625318,0.12355828285217285
57,1288.8967181962976,0.08441972732543945
58,1072.3890059640935,0.05511784553527832
59,1444.9853597691326,0.12545418739318848
60,1480.7755220376098,0.12386775016784668
61,1401.237391553111,0.1022787094116211
62,1470.9039918970418,0.11957311630249023
63,1497.6649083509133,0.14775419235229492
64,1525.8825775864343,0.16927814483642578
65,1538.9914564580124,0.16981911659240723
66,1080.8317651697682,0.06366133689880371
67,1541.5445328487544,0.1635880470275879
68,1420.8218251143965,0.1047661304473877
69,1425.0033541286875,0.0991206169128418
70,1353.107424706446,0.0977928638458252
71,1394.1070035489142,0.09862756729125977
72,1134.5085149607812,0.07598090171813965
73,1401.5083594403072,0.10176753997802734
74,1001.1713044468283,0.09997153282165527
75,1259.060822879364,0.0787663459777832
76,1292.5263873037075,0.07893538475036621
77,1477.288802232638,0.11937808990478516
78,1507.230519513271,0.14237022399902344
79,1334.8351706661251,0.10108304023742676
80,1480.1957430054513,0.1196589469909668
81,1538.8423565108228,0.17133283615112305
