uid,score,time
0,1546.201958779841,0.10813307762145996
1,1637.4786608470022,0.15794944763183594
2,1528.6743421808544,0.1230323314666748
3,1310.2456103876684,0.05473780632019043
4,1570.7626376156502,0.10927152633666992
5,1637.7161280932914,0.14421486854553223
6,1595.5980382452174,0.14946508407592773
7,1515.1303088625848,0.11895990371704102
8,1590.3042475422951,0.1131141185760498
9,1309.1778211316034,0.08517694473266602
10,1326.3752059453032,0.1479940414428711
11,1644.2607945308569,0.15092015266418457
12,-inf,0.08381915092468262
13,1599.770408456618,0.14385223388671875
14,1652.4146598726595,0.1409435272216797
15,1253.8593548867266,0.05458998680114746
16,1594.3296769366818,0.1174459457397461
17,1626.450659205845,0.1377701759338379
18,1619.5125880702558,0.1446533203125
19,1617.0221315492547,0.149153470993042
20,1496.745861342544,0.11631560325622559
21,1658.880888659615,0.140397310256958
22,1563.1702551555786,0.11467099189758301
23,1618.1828741819522,0.15179038047790527
24,1471.3370614439405,0.07709121704101562
25,1310.2456103876684,0.04907679557800293
26,1689.8809438864764,0.1654043197631836
27,1640.8377417941053,0.14673376083374023
28,1484.7836441720974,0.08042383193969727
29,1490.2175700502044,0.08898162841796875
30,1535.4304774146972,0.07887482643127441
31,1576.6603370635048,0.11184859275817871
32,1597.7924003929509,0.11211442947387695
33,1654.9778809610957,0.13652801513671875
34,1601.8953948372014,0.11440205574035645
35,1598.4289714339798,0.11359119415283203
36,1618.6720177223358,0.15410971641540527
37,1514.0973301921654,0.20570755004882812
38,1655.748115101404,0.2551097869873047
39,1597.7814334111051,0.20935821533203125
40,1269.6356125249742,0.12058639526367188
41,1652.2337606282115,0.1437993049621582
42,1603.724253293907,0.1441190242767334
43,1593.4091104839756,0.12003898620605469
44,1459.1851936285173,0.08051705360412598
45,1518.7710530557279,0.07666301727294922
46,1567.7432491200063,0.12335872650146484
47,1505.226991150764,0.11890792846679688
48,1479.6594390694693,0.07907319068908691
49,1573.607291236634,0.11451578140258789
50,1722.60982117999,0.20089054107666016
51,1500.439973830664,0.1065526008605957
52,1640.003152924844,0.137282133102417
53,1252.9028413792337,0.052588701248168945
54,1628.415206058933,0.14834952354431152
55,1310.2456103876684,0.04931306838989258
56,1643.6683553640469,0.13350582122802734
57,1470.8406388968833,0.08292698860168457
58,1259.9254034658647,0.05163741111755371
59,1627.0201051991166,0.13771533966064453
60,1657.684628853903,0.13263320922851562
61,1586.3543187733553,0.11231803894042969
