uid,combined_score,time
84,0.5428738883818175,0.17320990562438965
85,0.5644235460470488,0.20796561241149902
86,0.5654449270348519,0.20746898651123047
87,0.49902216792535387,0.12541747093200684
88,0.5536693152715323,0.20036029815673828
89,0.5453044427651668,0.1710033416748047
90,0.5748515950785187,0.24621033668518066
91,0.5662999980464783,0.22438597679138184
92,0.5625602614634873,0.2342729568481445
93,0.5408104104200606,0.20474720001220703
94,0.5339127829485601,0.17579364776611328
95,0.4327271497474789,0.10162544250488281
96,0.5563832181905424,0.26491880416870117
97,0.5275540757410744,0.13282489776611328
98,0.5434216732266479,0.18269586563110352
99,0.5673953892713197,0.25374436378479004
100,0.56565151199717,0.2600212097167969
101,0.5399362122948888,0.17999386787414554
102,0.5821840233953738,0.2584235668182373
103,0.5689799228242397,0.22738027572631836
104,0.0,0.17626428604125977
105,0.0,0.09638333320617676
106,0.4362206895553907,0.13710951805114746
107,0.5348933911495718,0.18371367454528809
108,0.0,0.13576745986938477
109,0.5807754274335837,0.31648755073547363
110,0.5162666535589279,0.14912056922912598
111,0.57848109644488,0.2798900604248047
112,0.5517548351988429,0.18698883056640625
113,0.5065842787305482,0.127610445022583
114,0.5390978758497579,0.18992662429809573
115,0.5127008146984753,0.13962101936340332
116,0.5699402339010641,0.21964454650878906
117,0.5728516130997264,0.30085062980651855
118,0.4312892725279025,0.09110045433044434
119,0.5697539801889429,0.26791954040527344
120,0.43036217013173333,0.19524264335632324
121,0.5487651593503272,0.2647230625152588
122,0.5606398951781488,0.24952530860900876
123,0.5417511133017283,0.17806315422058105
124,0.5467531232070542,0.17193603515625
125,0.5498209318313007,0.17539572715759277
126,0.5287823066200138,0.18540620803833008
127,0.5280551021995096,0.24851036071777344
128,0.5676698399374008,0.26337718963623047
129,0.5788732794535624,0.29839134216308594
130,0.5425137509795613,0.19019365310668945
131,0.5221695974533275,0.1894536018371582
132,0.5467531232070542,0.18467259407043457
133,0.5654743103787898,0.23935198783874512
134,0.5674277662859831,0.21937108039855957
135,0.5201630544414158,0.13835358619689941
136,0.5745982564340225,0.348935604095459
137,0.5594198908425713,0.23031187057495117
138,0.5899967183770914,0.3288130760192871
139,0.5535381622497165,0.22011351585388184
140,0.5671599389152288,0.21227431297302246
141,0.568461092229027,0.2034940719604492
142,0.5692807106602165,0.2568807601928711
143,0.5504100419790554,0.17171311378479004
144,0.5307331341766476,0.18301892280578616
145,0.5449668618582502,0.16464018821716309
146,0.4991113757408263,0.13734197616577148
147,0.575402161950094,0.3048429489135742
148,0.5691324995448092,0.23084759712219238
149,0.5472467715004325,0.17847561836242676
150,0.5437590004968622,0.17763638496398926
151,0.5023220547038225,0.13554739952087402
152,0.5699402339010641,0.2383124828338623
153,0.5906936341249873,0.35744667053222656
154,0.5736687612676458,0.2603580951690674
155,0.5263329189491738,0.17980527877807617
156,0.5053300557470237,0.13489437103271484
157,0.42827731991366585,0.09448885917663574
158,0.5773308036075252,0.2673978805541992
159,0.5464519906544456,0.17339444160461426
160,0.4991113757408263,0.13553619384765625
161,0.5141529933839498,0.13513994216918945
162,0.5720205143659305,0.3173792362213134
163,0.5040005560753716,0.12736058235168457
164,0.5726482598134423,0.2812681198120117
165,0.5680541160538802,0.2659628391265869
166,0.552632443651628,0.16831564903259277
167,0.5448686557522147,0.17429876327514648
168,0.5894441275579635,0.3105344772338867
169,0.5377667246566207,0.1827840805053711
170,0.5495654038861912,0.18160080909729004
171,0.5805639062598744,0.30341625213623047
172,0.0,0.0874786376953125
173,0.5549880054333386,0.16867470741271973
174,0.552499491485806,0.173689603805542
175,0.5346998333096374,0.17930817604064941
176,0.516532776036937,0.1276836395263672
177,0.535720933955549,0.16811656951904297
178,0.5789516612037937,0.25066614151000977
179,0.550128176203393,0.22297024726867676
180,0.5813411889313368,0.28655385971069336
181,0.5687712864212556,0.20114398002624512
182,0.0,0.08980512619018556
183,0.4980175915809448,0.14084529876708984
184,0.5675074759006795,0.2207953929901123
185,0.5542913923112882,0.22122764587402344
186,0.45080168669255394,0.13550662994384766
187,0.5533589883085863,0.263655185699463
188,0.5364472339061592,0.2928760051727295
189,0.5493997461489516,0.30741119384765625
190,0.5396449813169863,0.19306206703186035
191,0.5404856957012305,0.21178865432739258
192,0.5467050248921033,0.2121601104736328
193,0.5470205602622055,0.19664573669433594
194,0.5471311514542445,0.19718456268310547
195,0.5137058136156915,0.1558892726898193
196,0.5172099996633613,0.19750547409057617
197,0.5484335018590539,0.20969343185424802
198,0.560991764311956,0.2603311538696289
199,0.43506495135646434,0.0915672779083252
200,0.5146966823329374,0.14125990867614746
201,0.5163985431940677,0.1336488723754883
202,0.574611669465077,0.3126370906829834
203,0.590578491916196,0.3624904155731201
204,0.5676698425303317,0.22233629226684573
205,0.5471311412560695,0.1728219985961914
206,0.5201630544414158,0.12866950035095215
207,0.5630507317000429,0.22768092155456543
208,0.5019535002943697,0.1256103515625
209,0.5639086363176764,0.22109150886535645
210,0.43628604831244,0.13471341133117676
211,0.5751905979407292,0.2888956069946289
212,0.5812565679309621,0.30466723442077637
213,0.5493057953168391,0.17040276527404785
214,0.5630088791601009,0.2213597297668457
215,0.43680775032516844,0.0937492847442627
216,0.5130974508652807,0.12854385375976562
217,0.538753653372633,0.1882188320159912
218,0.5433548676322804,0.17197203636169434
219,0.5509309177728515,0.16922330856323242
220,0.5285857130514638,0.18270444869995117
221,0.5141529933839498,0.14493656158447266
222,0.5272784205230372,0.19191193580627441
223,0.4327271497474789,0.09563541412353517
224,0.580916869762773,0.32952165603637695
225,0.403459627478168,0.1377096176147461
226,0.5141914121519876,0.12742209434509277
227,0.5667559186345561,0.23565363883972168
228,0.5669360293964314,0.2117595672607422
229,0.5146966823329374,0.12958431243896484
230,0.5711272826802336,0.2968404293060303
231,0.5266488513807821,0.175156831741333
232,0.42821780610409926,0.0873720645904541
233,0.0,0.09856510162353516
234,0.5495168225804333,0.2288830280303955
235,0.5813411889313368,0.30492258071899414
236,0.5280551021995096,0.2148652076721191
237,0.5663598646546837,0.22406673431396484
238,0.5631502030428941,0.22948002815246582
239,0.43092171345746555,0.08582115173339844
240,0.43506495135646434,0.09189081192016602
241,0.5750779323020041,0.2640845775604248
242,0.5785815262782741,0.2666468620300293
243,0.4504983327951779,0.1251683235168457
244,0.578871327602009,0.2719266414642334
245,0.5278211698737254,0.18558454513549805
246,0.563638364572858,0.2275834083557129
247,0.501355961602311,0.15901589393615723
248,0.566615851579461,0.23169755935668945
249,0.5694200263130763,0.24006080627441406
250,0.5512019129063394,0.20794463157653809
251,0.4991033524464333,0.15050578117370605
252,0.5697594504399938,0.2624359130859375
253,0.5692087804508347,0.222581148147583
254,0.5498209318313007,0.17754435539245605
255,0.5346870850658665,0.19091582298278809
256,0.5659670654970806,0.22803783416748047
257,0.537998042056809,0.206024169921875
258,0.5512019129063394,0.20036625862121582
259,0.5410625301077046,0.1920316219329834
260,0.5052250467799545,0.13555407524108887
261,0.5801563025393597,0.32776975631713867
262,0.5098815497078786,0.14228582382202148
263,0.5268284644545727,0.23335909843444824
264,0.575288350050956,0.2721593379974365
265,0.578872975056093,0.2778632640838623
266,0.5511305441768243,0.1771712303161621
267,0.5688123274274643,0.2138667106628418
268,0.5765995459299107,0.27242398262023926
269,0.5275909487670774,0.21943974494934082
270,0.5394162625264606,0.17748188972473145
271,0.4974561080214583,0.13697457313537598
272,0.5141529933839498,0.13627243041992188
273,0.5639289804850236,0.26757287979125977
274,0.5904433056945284,0.3179178237915039
275,0.5424859465150051,0.18363404273986816
276,0.5512594997765513,0.17879319190979004
277,0.5807202561946053,0.2784600257873535
278,0.45055362966291146,0.12908458709716797
279,0.5607640898457057,0.22100472450256348
280,0.4341957832184242,0.13282132148742676
281,0.5704601619655857,0.2612206935882568
282,0.5417320333846793,0.18355894088745117
283,0.5643482107899556,0.21497488021850583
284,0.5275540757410744,0.13506793975830078
285,0.5691443049585453,0.2345118522644043
286,0.5291097117724389,0.20943689346313477
287,0.5477164691392739,0.3012232780456543
288,0.5433276635958929,0.18874979019165036
289,0.5582541880606481,0.2287578582763672
290,0.5346870847913626,0.17902898788452148
291,0.5446338292654452,0.17429637908935547
292,0.5636092589570888,0.2206859588623047
293,0.5902672775257651,0.3234267234802246
294,0.5271724498843864,0.13904571533203125
295,0.5661811398860692,0.22767901420593262
296,0.5486110500584377,0.16448521614074707
297,0.4281621474273122,0.09262466430664062
298,0.5374352389865662,0.16524910926818848
299,0.5570867849050449,0.22430443763732913
300,0.5487307840318099,0.1647498607635498
301,0.5805897680809363,0.2757902145385742
302,0.5000657332638392,0.13744425773620605
303,0.5683657387801218,0.21581625938415527
304,0.5223663183302866,0.14235281944274902
305,0.4312892725279025,0.08757185935974121
306,0.49553082477651966,0.15098285675048828
307,0.5645043838721212,0.2747783660888672
308,0.5499209531347835,0.20091533660888672
309,0.5532218178337713,0.1796095371246338
310,0.5818541641945111,0.28707146644592285
311,0.5366298307497307,0.18828082084655762
312,0.5411955800195832,0.19013476371765137
313,0.43680775032516844,0.09554505348205566
314,0.5515044941001199,0.24378442764282227
315,0.5491948920581957,0.19083881378173828
316,0.579515331474943,0.281782865524292
317,0.5319472629559358,0.18659162521362305
318,0.5614942950653602,0.258406400680542
319,0.5104628008181284,0.13483715057373047
320,0.5791099062057059,0.2918992042541504
321,0.5486110500584377,0.17189478874206543
322,0.5646234944482531,0.22719049453735352
323,0.5516566483734932,0.17433881759643555
324,0.5325625858499118,0.17486190795898438
325,0.5469548538294582,0.18845081329345703
326,0.5778005590007026,0.2590312957763672
327,0.5627325236643286,0.218064546585083
328,0.5528545037374613,0.19597363471984863
329,0.5529040921413174,0.28670716285705566
330,0.5271273907086201,0.2039811611175537
331,0.505850791116019,0.13671469688415527
332,0.499295988764072,0.16415810585021973
333,0.5343385644555,0.21917080879211426
334,0.4362206895553907,0.1451735496520996
335,0.5661472938721696,0.26660752296447754
336,0.5587158194134558,0.2940835952758789
337,0.5396114167277882,0.18341422080993652
338,0.5511453761132913,0.1735222339630127
339,0.5608577437533728,0.2429673671722412
340,0.5408496674659611,0.1853349208831787
341,0.5131087973992013,0.14073634147644043
342,0.5169663946104754,0.13442540168762207
343,0.5141104505266967,0.1323065757751465
344,0.5689610413411984,0.260486364364624
345,0.4332850847128067,0.09523153305053711
346,0.5522324960984932,0.17899847030639648
347,0.5522255450327417,0.21948862075805664
348,0.5408977170491727,0.18010950088500977
349,0.49998195300979315,0.1401233673095703
350,0.5696854132163109,0.23218870162963867
351,0.5798940837241349,0.26061010360717773
352,0.5628178202127754,0.23903155326843262
353,0.5094638791811964,0.13437414169311523
354,0.5232445559671538,0.12738513946533203
355,0.5509309177728515,0.192734956741333
356,0.5596904248133557,0.258380651473999
357,0.5293231393371219,0.20553827285766602
358,0.5629897120519628,0.2627379894256592
359,0.5441186589532484,0.18059444427490234
360,0.580557743997716,0.2876875400543213
361,0.5877855860434519,0.3227651119232178
362,0.5779382992065961,0.26740121841430664
363,0.49832531698416754,0.13292384147644043
364,0.4341957832184242,0.13424992561340332
365,0.431016916948725,0.08754539489746095
366,0.5666024316389409,0.21145844459533691
367,0.5617753317742878,0.21581745147705078
368,0.5567476781912246,0.21154236793518064
369,0.5455793475976358,0.2068345546722412
370,0.5695325673115837,0.2266385555267334
371,0.5141529933839498,0.14704132080078125
372,0.5655605887380124,0.2361152172088623
373,0.5692762778327217,0.2390227317810058
374,0.5911434223763959,0.36723780632019054
375,0.5220371527269104,0.12831854820251465
376,0.5706616778162884,0.22255158424377441
377,0.5515923933636242,0.23042678833007812
378,0.5906105594839031,0.3221755027770996
379,0.5415066225269873,0.17131447792053223
380,0.552028066567722,0.16970467567443848
381,0.5768436406066084,0.2603759765625
382,0.569073247938211,0.235884428024292
383,0.5455785159714224,0.1911470890045166
384,0.550128176203393,0.234391450881958
385,0.569127636443703,0.23995232582092285
386,0.5321009656551042,0.19112896919250488
387,0.4466428560802476,0.09322023391723633
388,0.5695786967194462,0.23311591148376465
389,0.5821406300531283,0.26925158500671387
390,0.43680775032516844,0.09591913223266602
391,0.574491449324493,0.321455717086792
392,0.5522788392608174,0.20805573463439941
393,0.5444555585670914,0.17189478874206543
394,0.5455888109957155,0.17866992950439453
395,0.5239025675088848,0.20936584472656253
396,0.43040975050392194,0.12827658653259277
397,0.5673118900083746,0.20941591262817383
398,0.5812787792696815,0.24773573875427246
399,0.5648682315375779,0.2248952388763428
400,0.5476110430327482,0.2102336883544922
401,0.5319472558350657,0.18547868728637695
402,0.5763432888366337,0.27910423278808594
403,0.5528545037374613,0.19415593147277832
404,0.5267129075027881,0.25363683700561523
405,0.5656525769601898,0.23630547523498538
406,0.5532210045082646,0.20289206504821777
407,0.43680775032516844,0.09779214859008789
408,0.516532776036937,0.14117169380187988
409,0.5488146119928726,0.26269078254699707
410,0.5691443049585453,0.2400953769683838
411,0.5905057339791405,0.35695433616638184
412,0.5749083093951509,0.27196431159973145
413,0.5807072444079742,0.26144981384277344
414,0.5549880054333386,0.1681816577911377
415,0.5348252859886692,0.18550467491149902
416,0.5505673541711993,0.21248722076416016
417,0.4365002142148462,0.1731405258178711
418,0.5815494753590752,0.28356099128723145
419,0.5166479129250111,0.13710403442382812
420,0.5340221694167231,0.17209815979003906
421,0.5161548008957814,0.1398324966430664
422,0.5820932834284132,0.26673173904418945
423,0.5292887453194202,0.17800283432006836
424,0.5522324960984932,0.18813014030456543
425,0.561755732404139,0.2527809143066406
426,0.0,0.13302016258239746
427,0.5522324960984932,0.20313429832458496
428,0.5658290449233676,0.23802971839904785
429,0.5627859885920761,0.25222110748291016
430,0.5690442255168355,0.25534510612487793
431,0.5271724498843864,0.1559603214263916
432,0.43503510541932305,0.08874201774597168
433,0.5118951664398119,0.15584373474121094
434,0.5276063301417755,0.20981574058532715
435,0.5795516117273395,0.3000626564025879
436,0.5155059559682866,0.13861942291259766
437,0.5371575108641893,0.19521045684814453
438,0.5141533053543891,0.13653278350830078
439,0.5901930475953147,0.3247644901275635
440,0.598505717923302,0.38048815727233887
441,0.0,0.13698816299438477
442,0.5518520036685222,0.22371768951416016
443,0.5576974556335386,0.2384448051452637
444,0.5604726358778878,0.22369265556335446
445,0.548532539387825,0.25628018379211426
446,0.5794275397214261,0.2575216293334961
447,0.5118951664398119,0.14176487922668457
448,0.5486505235260183,0.2026641368865967
449,0.5085337648264399,0.1365649700164795
450,0.5919840820885895,0.3555305004119873
451,0.5416099243014945,0.18726301193237305
452,0.5464346455979802,0.19104790687561035
453,0.5650568405887628,0.2291398048400879
454,0.579312709990151,0.3018150329589844
455,0.575397862966842,0.28513526916503906
456,0.5595882156930172,0.23078370094299316
457,0.5285579704980726,0.17699480056762695
458,0.5770839404978426,0.2704579830169678
459,0.5453044427651668,0.1835615634918213
460,0.5528545037374613,0.17598772048950195
461,0.5661472679419963,0.21843719482421875
462,0.5441186589532484,0.17609405517578125
463,0.5417905693409023,0.21205449104309082
464,0.5422549083949816,0.19487261772155762
465,0.4466014455016876,0.09050726890563965
466,0.5799238298776328,0.3169655799865722
467,0.49795882859322743,0.15862655639648438
468,0.5258949327907689,0.2169642448425293
469,0.5634017405718176,0.2700657844543457
470,0.5654171824396661,0.24255657196044916
471,0.5753156090172248,0.3111908435821533
472,0.5500202799870528,0.18184590339660645
473,0.5476459450095262,0.17133665084838867
474,0.5040005595965492,0.13085341453552246
475,0.4452006546300388,0.13634848594665527
476,0.5622240074384836,0.2397902011871338
477,0.5556554482966258,0.2702343463897705
478,0.5597178741919572,0.2566230297088623
479,0.5651894178069065,0.21169471740722656
480,0.5641690938976277,0.23234295845031738
481,0.530144887136821,0.16934418678283691
482,0.5502679131195726,0.18185710906982422
483,0.5385738949000918,0.17769813537597656
484,0.5491674329096738,0.17909455299377441
485,0.5658163970677338,0.23155450820922852
486,0.5677077224453285,0.2820909023284912
487,0.5798695822047814,0.29225993156433105
488,0.5673930421857768,0.2273128032684326
489,0.5410449377956402,0.17713570594787598
490,0.5913514521739804,0.323974609375
491,0.581594327504821,0.26714587211608887
492,0.5457411059407103,0.18935823440551758
493,0.550808560107069,0.16798782348632812
494,0.5126898519262002,0.13741803169250488
495,0.5673930421857768,0.2511484622955322
496,0.5484827407355333,0.25220632553100586
497,0.5666682004466211,0.2437558174133301
498,0.43503510541932305,0.08941221237182617
499,0.5627310667563074,0.24518489837646484
500,0.5267129075027881,0.2401139736175537
501,0.4341957832184242,0.13445687294006348
502,0.5019565896073097,0.1370704174041748
503,0.5593525043268048,0.2470998764038086
504,0.5402101918011328,0.19114160537719727
505,0.5229414343553929,0.2193295955657959
506,0.5815177265050095,0.26918649673461914
507,0.5272147822959806,0.2028961181640625
508,0.5201630544414158,0.15736413002014163
509,0.5677077224453285,0.2969536781311035
510,0.5643482107899556,0.21690821647644043
511,0.5400972350085547,0.19126248359680176
512,0.5712942307757234,0.2131822109222412
513,0.5501288725649336,0.2691507339477539
514,0.5598646499644857,0.23365592956542966
515,0.5501198974470969,0.17943239212036133
516,0.5269232384831884,0.20907807350158691
517,0.5453044466064209,0.19739341735839844
518,0.5681197188650615,0.24060893058776855
519,0.5438545319071482,0.20370554924011233
520,0.5811130926488922,0.28792810440063477
521,0.431016916948725,0.0942530632019043
522,0.5419466498176875,0.2129979133605957
523,0.5289374048695346,0.25205516815185547
524,0.5679243559817045,0.23785734176635742
525,0.5517548351988429,0.22661375999450684
526,0.5276743978465271,0.21281814575195312
527,0.5902255838909161,0.34419679641723633
528,0.5273487955816741,0.17401909828186035
529,0.5226308406070204,0.16446447372436523
530,0.4291693177484824,0.1342306137084961
531,0.5890586017354066,0.303389310836792
532,0.5189400204357822,0.16817116737365723
533,0.537704712909057,0.16818881034851074
534,0.545869800460537,0.18291831016540527
535,0.5699402339010641,0.23561429977416992
536,0.5528545037374613,0.19162869453430176
537,0.5359549487579696,0.18160557746887207
538,0.5386446534262296,0.21196413040161133
539,0.5613511145884394,0.2656102180480957
540,0.0,0.08658218383789062
541,0.5780349438435654,0.276700496673584
542,0.5894495092878481,0.3219470977783203
543,0.5780040595604996,0.25920987129211426
544,0.5825185819304012,0.2525959014892578
545,0.403459627478168,0.14039206504821777
546,0.5370468853875735,0.18304896354675293
547,0.5769691113002411,0.2539858818054199
548,0.5638973754327526,0.21181917190551758
549,0.5558574919575734,0.24298882484436035
550,0.5275540757410744,0.13108420372009277
551,0.5802851723352763,0.27396345138549805
552,0.40366566887208605,0.18033051490783691
553,0.5273487955816741,0.17886614799499512
554,0.5460869388808414,0.18004465103149414
555,0.5405895335702434,0.18274283409118652
556,0.5128593334888802,0.12879133224487305
557,0.5293243883130114,0.18266010284423828
558,0.5820313727984944,0.2809617519378662
559,0.5365802753936999,0.2030642032623291
560,0.5271724498843864,0.16405081748962402
561,0.5166479129250111,0.15190815925598145
562,0.5649198495693984,0.23268628120422363
563,0.5614742140482504,0.27707505226135254
564,0.5321809980135113,0.18335676193237305
565,0.5412213174043763,0.1899712085723877
566,0.5282111890517288,0.17114663124084473
567,0.4373973568963216,0.08796191215515137
568,0.556439754795945,0.21819162368774414
569,0.4307119374234602,0.09247970581054688
570,0.5428738988854104,0.20641469955444336
571,0.5901198197589446,0.3985228538513184
572,0.5668616407090766,0.21507716178894043
573,0.5271724498843864,0.13740897178649902
574,0.5057523177027153,0.13775277137756348
575,0.5730301774227072,0.28099822998046875
576,0.5827202137423739,0.253293514251709
577,0.5676081074884309,0.2295849323272705
578,0.5645862473697302,0.24047255516052246
579,0.5692087804508347,0.2222433090209961
580,0.5220371527269104,0.13683581352233887
581,0.5806001331920613,0.29233717918395996
582,0.5789526864579624,0.30701112747192383
583,0.4307683003519167,0.17348623275756836
584,0.5279169523051374,0.1771993637084961
585,0.5756044042329033,0.27198314666748047
586,0.5807406816380911,0.2628209590911865
587,0.5629078800358571,0.22030997276306152
588,0.5818703410768551,0.26105260848999023
589,0.5372956941044814,0.17320609092712402
590,0.547690824871118,0.18497967720031738
591,0.5818275465890985,0.2673802375793457
592,0.43723539460288946,0.24798846244812012
593,0.5850945050252097,0.25195884704589844
594,0.45055362966291146,0.13235998153686523
595,0.5579547370412241,0.21468377113342285
596,0.5271796270765005,0.1839597225189209
597,0.5504100419790554,0.18601584434509277
598,0.5819460456641352,0.2733924388885498
599,0.5271955442084462,0.193770170211792
600,0.576560736202386,0.2890625
601,0.5002289395061829,0.1277627944946289
602,0.5636852456113071,0.2280590534210205
603,0.5065842925488458,0.12805557250976562
604,0.5589238013889877,0.2240304946899414
605,0.5273272793908044,0.17705082893371582
606,0.5371575108641893,0.18632721900939941
607,0.5901890766560912,0.3176579475402832
608,0.5153808563625838,0.20788860321044922
609,0.5800206516092173,0.3171868324279785
610,0.547712119787842,0.18188762664794922
611,0.5706248539305827,0.2542738914489746
612,0.5069125439848822,0.21227788925170898
613,0.5488704916446192,0.17405486106872559
614,0.5678964861074738,0.21608257293701172
615,0.5528545037374613,0.17125272750854492
616,0.5525059464036688,0.2613546848297119
617,0.564740222712635,0.26766157150268555
618,0.5602366450373735,0.24167370796203613
619,0.550808560107069,0.18216276168823242
620,0.43680775032516844,0.09184908866882324
621,0.5727082189660314,0.26651763916015625
622,0.5694200263130763,0.22819757461547852
623,0.5787312905412383,0.2836322784423828
624,0.5031306388335604,0.14700722694396973
625,0.5703582203252876,0.2438199520111084
626,0.5803952715046963,0.3109297752380371
627,0.516532776036937,0.13444113731384277
628,0.5141529933839498,0.15728378295898438
629,0.5683868359114562,0.34342026710510254
630,0.5266803146594446,0.17621135711669922
631,0.5620128714564294,0.2139883041381836
632,0.0,0.08692550659179688
633,0.5218998992013947,0.1684434413909912
634,0.5305657999986019,0.1749269962310791
635,0.43680775032516844,0.08802628517150879
636,0.4452006546300388,0.15584182739257812
637,0.550808560107069,0.18876290321350098
638,0.5624523630165303,0.26563239097595215
639,0.5290369019624251,0.19637155532836914
640,0.43680775032516844,0.09429359436035156
641,0.548654433033314,0.26113057136535645
642,0.5537077139482025,0.22701740264892578
643,0.5816839753577094,0.27443408966064453
644,0.5485355413034158,0.21285104751586914
645,0.5690442255168355,0.264477014541626
646,0.5006979712289075,0.1424543857574463
647,0.5781915801559655,0.29675841331481934
648,0.684862508054221,0.3187425136566162
649,0.5900693092932903,0.286085844039917
650,0.553676581030825,0.18333697319030762
651,0.5065842787305482,0.12442255020141602
652,0.5795802946197189,0.2651033401489258
653,0.5141529933839498,0.132582426071167
654,0.5682322627582784,0.2137007713317871
655,0.6467878231263726,0.3199727535247803
656,0.5536893861038943,0.17532110214233398
657,0.5422549083949816,0.16610455513000488
658,0.5655292321291083,0.2048656940460205
659,0.45086996068228136,0.16588807106018066
660,0.5072102618595188,0.13260340690612793
661,0.542490694964,0.16789960861206055
662,0.5694410351850504,0.2749087810516358
663,0.5810703079541704,0.2922685146331787
664,0.5161548008957814,0.13695144653320312
665,0.5160884270196587,0.13834834098815918
666,0.5694944911197402,0.30962491035461426
667,0.5651988204310945,0.2124180793762207
668,0.5143272904040439,0.17324018478393555
669,0.43036217013173333,0.17604780197143555
670,0.5410625301077046,0.1931300163269043
671,0.548030562066023,0.19197440147399902
672,0.5524099967844126,0.3206071853637696
673,0.5279762244008422,0.1881709098815918
674,0.4362480520659322,0.17920684814453125
675,0.4262539707691751,0.09485316276550293
676,0.564593876913047,0.2292466163635254
677,0.5060197721107877,0.14438247680664062
678,0.5674268696103412,0.23269867897033691
679,0.552028066567722,0.19379782676696775
680,0.5914955256051831,0.34980320930480957
681,0.5896578780799582,0.3077366352081299
682,0.5686611429522508,0.27699971199035645
683,0.49974890723790916,0.12345385551452637
684,0.5653082533448918,0.22382283210754395
685,0.568688601275582,0.2033388614654541
686,0.5656571601784981,0.22076869010925293
687,0.5098291567305562,0.12866973876953125
688,0.5795297838959288,0.26961851119995117
689,0.5794562017209829,0.2461082935333252
690,0.5633285220577696,0.23660898208618164
691,0.5487307840318099,0.16435766220092773
692,0.5473307684788394,0.17524123191833496
693,0.42821780610409926,0.0884852409362793
694,0.5141529933839498,0.1349318027496338
695,0.5812704240944944,0.317432165145874
696,0.49998195300979315,0.13887286186218262
697,0.5669436580827834,0.24721550941467285
698,0.5603169573777833,0.2314329147338867
699,0.5795642989405658,0.2689242362976074
700,0.5201630544414158,0.13088440895080566
701,0.5537684202272358,0.2274160385131836
702,0.5915248572499309,0.3142068386077881
703,0.548011376416508,0.1900136470794678
704,0.5275540757410744,0.12792325019836426
705,0.49998195300979315,0.14372563362121582
706,0.5158274860367121,0.14090371131896973
