uid,snip,time
0,3.678933143615722,0.13818693161010742
1,16.400243759155273,0.15761780738830564
2,6.6856231689453125,0.11555767059326172
3,4.5116353034973145,0.05404996871948242
4,2.269407033920288,0.09253668785095216
5,33.52701568603516,0.12372207641601562
6,37.859291076660156,0.1299445629119873
7,9.788736343383787,0.10520434379577637
8,16.658084869384766,0.09902119636535643
9,4.63256311416626,0.0731515884399414
10,0.0,0.146561861038208
11,77.65333557128906,0.16338562965393064
12,0.0,0.0764305591583252
13,37.45379257202149,0.1210336685180664
14,27.8575439453125,0.11913800239562987
15,3.3607666492462163,0.05402207374572754
16,11.68013858795166,0.09836459159851074
17,19.983442306518555,0.1163947582244873
18,28.949676513671875,0.12457823753356935
19,24.690128326416016,0.13069415092468262
20,15.085323333740234,0.10750174522399902
21,79.80787658691406,0.11683917045593263
22,24.57693672180176,0.1052391529083252
23,44.26696395874024,0.13063549995422366
24,3.49448823928833,0.07096123695373535
25,4.5116353034973145,0.049167394638061516
26,35.120315551757805,0.1370255947113037
27,27.652936935424805,0.11402320861816405
28,3.581290006637573,0.0933246612548828
29,25.85634994506836,0.09267473220825197
30,32.00256729125977,0.08151531219482422
31,25.051549911499023,0.13980817794799805
32,11.033307075500488,0.10013794898986816
33,56.5699462890625,0.13071870803833008
34,34.40066146850586,0.1031019687652588
35,38.63528442382813,0.1002199649810791
36,30.109575271606445,0.12830805778503418
37,7.175678253173827,0.07170629501342772
38,115.08306884765624,0.1508932113647461
39,7.7164788246154785,0.11030268669128418
40,12.57512092590332,0.12151813507080078
41,14.666247367858887,0.13338375091552734
42,17.112831115722653,0.1231379508972168
43,44.63558578491211,0.10746526718139647
44,4.000298023223877,0.08038449287414551
45,5.312033653259277,0.06970691680908203
46,28.58818244934082,0.11149311065673828
47,21.35380744934082,0.1065833568572998
48,2.288165807723999,0.072265625
49,21.3158016204834,0.0963919162750244
50,103.75880432128906,0.16310644149780273
51,9.985967636108398,0.09604454040527344
52,19.477394104003906,0.12594246864318848
53,3.3519768714904785,0.056653261184692376
54,27.835453033447266,0.12571477890014648
55,4.5116353034973145,0.05430150032043457
56,16.717159271240234,0.1396021842956543
57,13.786904335021973,0.08176469802856445
58,3.1723642349243164,0.05297517776489258
59,26.518573760986328,0.1175682544708252
60,58.2617073059082,0.14380717277526855
61,28.657777786254886,0.10317182540893556
62,30.93310165405273,0.124772310256958
63,73.40472412109375,0.15132856369018555
64,68.70441436767578,0.17105984687805176
65,126.60272979736328,0.1733839511871338
66,11.65475845336914,0.056697845458984375
67,166.3232879638672,0.16646480560302734
68,34.440074920654304,0.09865999221801758
69,16.676399230957028,0.10094809532165527
70,27.72259330749512,0.09591078758239746
71,27.85905265808105,0.10210108757019044
72,4.583810329437256,0.07156872749328612
73,52.15321731567383,0.11938190460205078
74,0.0,0.0978853702545166
75,3.107350826263428,0.07943439483642578
76,3.496449708938598,0.07298660278320312
77,85.84442138671875,0.12800049781799314
78,25.72088432312012,0.13972759246826172
79,10.244807243347168,0.0931236743927002
80,79.80787658691406,0.11875152587890625
81,26.42155265808105,0.17673301696777344
82,246.16842651367188,0.15398097038269046
83,3.9165477752685542,0.07449817657470703
84,23.427082061767575,0.0955796241760254
85,32.2894287109375,0.12086725234985353
86,11.936985969543455,0.11332988739013672
87,3.3021025657653813,0.07941293716430664
88,17.313226699829098,0.108964204788208
89,11.879183769226074,0.09543776512145996
90,25.677446365356445,0.15583252906799314
91,51.98052215576172,0.13300132751464844
92,30.45973396301269,0.1228017807006836
93,23.63096618652344,0.10237550735473633
94,3.4285190105438232,0.09970808029174803
95,13.260212898254395,0.058300971984863274
96,24.492773056030273,0.1264207363128662
97,16.06159782409668,0.07188677787780763
98,20.511474609375,0.09885811805725098
99,17.035720825195312,0.12108254432678225
100,39.84723663330078,0.12967467308044436
101,2.309377193450928,0.11439752578735353
102,75.3921890258789,0.13678932189941406
103,66.37332916259766,0.12581706047058105
104,0.0,0.09679889678955078
105,0.0,0.05500626564025879
106,12.700522422790527,0.07604598999023438
107,4.575629234313965,0.105255126953125
108,0.0,0.07697129249572754
109,152.602783203125,0.16376781463623047
110,17.332036972045902,0.07892394065856934
111,15.277324676513672,0.13886570930480954
112,35.13202667236328,0.09466385841369628
113,3.496449708938598,0.07008004188537598
114,15.085323333740234,0.10222673416137697
115,26.21125602722168,0.07899904251098633
116,89.9989013671875,0.12950778007507324
117,49.38752746582031,0.154679536819458
118,3.6712110042572017,0.05461025238037109
119,66.07157135009766,0.14027953147888186
120,0.0,0.09793448448181152
121,31.085309982299805,0.14471197128295898
122,23.03340721130371,0.11730504035949707
123,36.53274536132813,0.10821986198425293
124,9.27008056640625,0.09429240226745604
125,28.76479148864746,0.09994149208068848
126,4.05744218826294,0.10036611557006836
127,16.242578506469727,0.13193941116333008
128,31.711633682250977,0.12447094917297365
129,71.74435424804688,0.15473365783691406
130,12.153590202331545,0.10818815231323242
131,31.80340385437012,0.10424399375915527
132,9.27008056640625,0.09492301940917967
133,21.554344177246094,0.12985467910766602
134,35.50416564941406,0.14292287826538086
135,8.06397819519043,0.0764315128326416
136,73.19402313232422,0.16742491722106936
137,19.923126220703125,0.13035988807678225
138,181.4436492919922,0.18154311180114746
139,5.2907395362854,0.12591552734375
140,28.52861976623535,0.12230825424194335
141,27.68532943725586,0.1217508316040039
142,62.68374633789063,0.14310741424560547
143,34.440074920654304,0.10310626029968263
144,5.628735542297363,0.10501527786254884
145,14.268671035766602,0.09710383415222168
146,3.8070697784423833,0.08452725410461426
147,41.02089309692383,0.18495631217956546
148,30.87139129638672,0.11770892143249513
149,10.068658828735352,0.0981760025024414
150,22.444238662719727,0.09982538223266603
151,3.0588059425354004,0.07887554168701172
152,89.9989013671875,0.14077043533325195
153,120.13174438476562,0.2112717628479004
154,37.3833122253418,0.14777445793151855
155,4.236240863800049,0.10333943367004396
156,4.2995519638061515,0.07712960243225098
157,3.4977092742919917,0.05886125564575195
158,49.0103759765625,0.145538330078125
159,6.001132488250732,0.0966627597808838
160,3.8070697784423833,0.07807254791259766
161,22.141939163208008,0.07536482810974121
