uid,score,time
7500,4.6348747569952223e+30,0.2278275489807129
7501,0.0,0.07898950576782227
7502,5.011199749851852e+32,0.11922812461853027
7503,2538529.9769451497,0.11681866645812988
7504,3.670646395170621e+20,0.09271430969238281
7505,2.9522939465636837e+35,0.13161873817443848
7506,80568112345.98453,0.05995297431945801
7507,1.7303046571032383e+35,0.13807916641235352
7508,2.1884874534116194e+26,0.1661076545715332
7509,6.098895050986394e+23,0.13419580459594727
7510,1.9531508954376613e+21,0.12977194786071777
7511,77892692861.24438,0.052225589752197266
7512,1.4236899810997746e+24,0.13596558570861816
7513,4.760441159406852e+28,0.15272855758666992
7514,5.757022584036585e+35,0.18486690521240234
7515,80568112345.98453,0.04844355583190918
7516,2471904.8504750547,0.04724860191345215
7517,51925850897432.02,0.08233284950256348
7518,8.976169096849937e+29,0.09219717979431152
7519,80838493255.93755,0.05079483985900879
7520,2.0470366321084774e+21,0.10394954681396484
7521,1.4180264720162806e+20,0.09019923210144043
7522,1.221770381766224e+23,0.11363911628723145
7523,1.201177593895357e+23,0.11654281616210938
7524,1.2012823160954535e+37,0.2029585838317871
7525,5.0805250465033376e+42,0.21109867095947266
7526,80568112345.98453,0.04819154739379883
7527,2.7524687252956008e+26,0.10040950775146484
7528,2640090.979267421,0.10521364212036133
7529,7.64766399051376e+27,0.13828468322753906
7530,1.0148423165784657e+36,0.15102458000183105
7531,7.817077395374705e+27,0.10949563980102539
7532,1.2295953606489623e+25,0.1014413833618164
7533,1.89566170962044e+18,0.06510639190673828
7534,1.236117219749278e+34,0.1680002212524414
7535,84627885739.77928,0.065948486328125
7536,84138917675.76567,0.059868812561035156
7537,2.0470366321084774e+21,0.09015464782714844
7538,5.587161156188532e+29,0.08237147331237793
7539,1.651738995507485e+18,0.11432170867919922
7540,1.9492245261862002e+21,0.0678856372833252
7541,3.819646032645072e+34,0.13606977462768555
7542,2538529.9769451497,0.09518146514892578
7543,1.3775093246573194e+17,0.06815576553344727
7544,2.497801439948738e+28,0.1485154628753662
7545,3.705855408010584e+23,0.09729218482971191
7546,1.7084180956045772e+35,0.1101980209350586
7547,4.478833701542688e+27,0.14753508567810059
7548,4.147775900628077e+43,0.14907121658325195
7549,2.948634103740831e+24,0.08618450164794922
7550,2.166138504390613e+28,0.10195636749267578
7551,8.651024480290049e+27,0.09332680702209473
7552,1.3707307404138885e+24,0.1119232177734375
7553,2.082619377832068e+18,0.0644080638885498
7554,2.0504049827334676e+28,0.08837151527404785
7555,9.411449229583346e+36,0.18654537200927734
7556,4.3179584171238675e+36,0.1320505142211914
7557,4.989351696291315e+43,0.16827821731567383
7558,6.97642828093497e+25,0.06847095489501953
7559,3.752938703128389e+23,0.08637285232543945
7560,5.818960559866527e+34,0.12900781631469727
7561,2.1371923373505944e+21,0.08477520942687988
7562,3.6920968593132468e+22,0.07052183151245117
7563,7.986140560730127e+35,0.09308552742004395
7564,1.36270738524013e+17,0.07327795028686523
7565,1.0534025642054128e+35,0.17228317260742188
7566,3.838968692570362e+27,0.11259913444519043
7567,1.997598664735058e+25,0.16373348236083984
7568,2.1087077313395255e+30,0.13244318962097168
7569,3.8975008285078415e+20,0.10314750671386719
7570,1.54385762978058e+49,0.18638134002685547
7571,4731909374390189.0,0.0644383430480957
7572,8.919345767916345e+21,0.07763934135437012
7573,2.8608117192817013e+25,0.1046302318572998
7574,7.625926807420143e+27,0.09318923950195312
7575,3.3765605202805775e+22,0.09123039245605469
7576,3.5204303838613366e+20,0.10099315643310547
7577,2.1371923373505944e+21,0.1051034927368164
7578,1.3936981890902378e+24,0.1166994571685791
7579,7.943810556147123e+27,0.1611480712890625
7580,2.6437606238511153e+28,0.13988494873046875
7581,2653344238380747.0,0.05475592613220215
7582,2581569.01884598,0.07538676261901855
7583,2482663.222194816,0.07224082946777344
7584,2581569.01884598,0.07499432563781738
7585,55933457895515.39,0.07414412498474121
7586,50489760761591.48,0.11069750785827637
7587,1.211901061271698e+23,0.12287497520446777
7588,4631262798140792.0,0.0783226490020752
7589,1.8029925378401054e+33,0.18784642219543457
7590,1.2088015878112524e+25,0.1320333480834961
7591,2.1823342107700465e+26,0.11933588981628418
7592,1.190852102551313e+25,0.11490154266357422
7593,3.4597301548903785e+28,0.10073447227478027
7594,2377096.3397596553,0.046405792236328125
7595,1.2148829277842646e+23,0.09705400466918945
7596,1.3764492866502374e+17,0.0790717601776123
7597,8.257535271235576e+30,0.1793062686920166
7598,2.0674054819769668e+19,0.06903338432312012
7599,1.4739179365568516e+27,0.12202143669128418
7600,2.1457373107231734e+30,0.14019155502319336
7601,3.6604813031002006e+29,0.1617727279663086
7602,1.0761300421451847e+37,0.1354053020477295
7603,1.0753172174784066e+37,0.13848876953125
7604,3976781273226815.0,0.08597159385681152
7605,1.629334972597112e+18,0.08250069618225098
7606,35095923517839.703,0.047820091247558594
7607,1.36270738524013e+17,0.0661478042602539
7608,8.069706234948356e+37,0.14718866348266602
7609,1.2295953606489623e+25,0.10910367965698242
7610,3.3570966978033766e+22,0.1040794849395752
7611,1.2033604583516316e+30,0.13958358764648438
7612,4814728783486640.0,0.06645417213439941
7613,2.6289203347107568e+28,0.11985254287719727
7614,3.8975008285078415e+20,0.08147859573364258
