uid,score,time
7500,1.3312834469340243e+31,0.12310314178466797
7501,0.0,0.07583284378051758
7502,1.2533856909998919e+33,0.09939146041870117
7503,20743925.69968671,0.10013175010681152
7504,8.014711360624084e+20,0.08326148986816406
7505,2.3694842832830577e+35,0.11035871505737305
7506,723799423998.9722,0.05531883239746094
7507,1.2560496527084863e+35,0.10434722900390625
7508,1.1547555983486932e+27,0.10593175888061523
7509,5.236791069614472e+24,0.11287546157836914
7510,5.144492886907022e+21,0.12511420249938965
7511,680647485954.6141,0.06949758529663086
7512,1.227266654980621e+25,0.1343085765838623
7513,1.2778983383378394e+29,0.14588165283203125
7514,1.575185097217781e+36,0.1640336513519287
7515,723799423998.9722,0.07739472389221191
7516,21904429.89727847,0.07727670669555664
7517,438301775206491.3,0.12651944160461426
7518,2.1577391335600062e+30,0.14055609703063965
7519,717401777672.6007,0.06419825553894043
7520,5.531937225840878e+21,0.13661646842956543
7521,1.223076286499621e+21,0.1175074577331543
7522,4.347519233365046e+23,0.10193777084350586
7523,4.223576922109849e+23,0.10441923141479492
7524,3.318768312677947e+37,0.1945180892944336
7525,3.881768323446784e+42,0.15926337242126465
7526,723799423998.9722,0.10108304023742676
7527,7.820542190954524e+26,0.12489485740661621
7528,21882593.241442714,0.10461187362670898
7529,1.9229145941983145e+28,0.11905622482299805
7530,7.997058940512306e+35,0.14214491844177246
7531,1.8632778398365535e+28,0.1319420337677002
7532,2.948883608574611e+25,0.1297893524169922
7533,1.6146151221394008e+19,0.10966086387634277
7534,2.756448707292611e+34,0.18193554878234863
7535,705712328235.0874,0.09039115905761719
7536,716193031643.5719,0.09973382949829102
7537,5.531937225840878e+21,0.11777162551879883
7538,1.305717154247702e+30,0.12550044059753418
7539,1.422887545957182e+19,0.18120074272155762
7540,4.715228075085535e+21,0.09211063385009766
7541,2.5426105121197233e+34,0.13849949836730957
7542,20743925.69968671,0.11562585830688477
7543,1.1584125373446892e+18,0.10452532768249512
7544,6.764483046119869e+28,0.2449951171875
7545,1.3404201265136925e+24,0.09217667579650879
7546,1.2322906855528235e+35,0.09380197525024414
7547,1.0703756872620354e+28,0.12457847595214844
7548,2.781755508541404e+43,0.1182096004486084
7549,1.2493293202406077e+25,0.0890040397644043
7550,5.624588032930526e+28,0.1050710678100586
7551,7.3232138014690455e+28,0.09875154495239258
7552,1.1327359060492774e+25,0.11234498023986816
7553,1.7404930071243174e+19,0.07567882537841797
7554,5.392279368793169e+28,0.0860292911529541
7555,9.386449376551315e+36,0.1209864616394043
7556,1.0417324901081589e+37,0.12272310256958008
7557,3.3205966995962797e+43,0.14422965049743652
7558,1.7795132777618887e+26,0.08030486106872559
7559,1.3585391026611735e+24,0.0894477367401123
7560,4.1015301984865143e+34,0.12075209617614746
7561,5.576442184439925e+21,0.08672356605529785
7562,1.1092989683454192e+23,0.07410955429077148
7563,6.375549815059866e+35,0.08772516250610352
7564,1.152876599023243e+18,0.07477402687072754
7565,8.154253850871792e+34,0.11774539947509766
7566,8.919123025739826e+27,0.08840465545654297
7567,9.75814706728755e+25,0.1040964126586914
7568,5.184886108823872e+30,0.10308289527893066
7569,8.835983392344096e+20,0.07283973693847656
7570,3.0277340325294844e+48,0.11544656753540039
7571,3.984590462425537e+16,0.07154488563537598
7572,2.3937943367245237e+22,0.07810330390930176
7573,7.177399978941591e+25,0.0907447338104248
7574,1.837208749352412e+28,0.09058308601379395
7575,1.1252000110935336e+23,0.08740353584289551
7576,8.122309230407396e+20,0.09338164329528809
7577,5.576442184439925e+21,0.08956122398376465
7578,1.203031546429551e+25,0.10389018058776855
7579,2.0213000204290634e+28,0.12108111381530762
7580,6.879800439921807e+28,0.10358190536499023
