uid,synflow,time
59,3.261039572815768e+22,0.1088106632232666
60,3.714330025863395e+23,0.10167646408081056
61,9.4562579879141e+28,0.08948254585266112
62,4.414755759166263e+24,0.10599756240844728
63,3.891972684190892e+35,0.12889409065246582
64,5.3080153214512585e+32,0.13658666610717773
65,1.4183189604718522e+38,0.1367805004119873
66,21904429.89727847,0.05975437164306641
67,3.9413376078033344e+37,0.13518428802490234
68,1.0801292472029233e+23,0.09195232391357422
69,2.5572827399188377e+34,0.09721755981445312
70,9.045869788481095e+20,0.09196019172668456
71,4.271847108114336e+23,0.09042787551879884
72,20559269.31435893,0.07991814613342285
73,1.3832060570257353e+35,0.09684109687805176
74,0.0,0.09281063079833984
75,718192460320.5507,0.08005642890930176
76,1.139229377908306e+18,0.07391476631164551
77,4.020923732043391e+34,0.10980224609375
78,9.040124961926312e+20,0.11997556686401367
79,5.635832427525967e+21,0.09046697616577147
80,6.854928628524131e+28,0.10436153411865234
81,6.949529517409958e+43,0.15028643608093262
82,6.432803073152482e+38,0.1278989315032959
83,1.1574478880803077e+18,0.07621121406555176
84,4.300079017970682e+23,0.08824276924133301
85,2.378647019050361e+30,0.1109473705291748
86,2.4732990893590368e+26,0.10355877876281737
87,1.7472059153840742e+19,0.07651901245117188
88,1.3310277202125169e+19,0.10619068145751953
89,4.283662594880303e+23,0.09115266799926758
90,2.2166768964884748e+31,0.11918163299560547
91,3.94136820068434e+23,0.10428023338317872
92,8.635579474139014e+30,0.10408854484558104
93,5.531937225840878e+21,0.0920100212097168
94,5.090006870292487e+24,0.09196710586547853
95,21678566.90121952,0.061922311782836914
96,5.461948132808805e+21,0.11294674873352052
97,463451618670337.6,0.08020329475402832
98,3.1473269429559963e+22,0.09154629707336426
99,2.993579150816299e+36,0.10417485237121582
100,1.2686933702785724e+28,0.11102795600891112
101,1.491306569034538e+24,0.08956146240234375
102,5.336174762466089e+28,0.11820316314697266
103,3.188553361845535e+30,0.10820460319519044
104,0.0,0.08748269081115723
105,0.0,0.05969548225402833
106,21675036.900459014,0.07469487190246582
107,1.7564158213368708e+29,0.09163904190063477
108,0.0,0.07930803298950195
109,2.556289149499325e+41,0.12049126625061035
110,6.597342382576422e+25,0.07864022254943848
111,5.185850842879314e+36,0.11995244026184082
112,2.9488836085746113e+25,0.09338021278381348
113,1.139229377908306e+18,0.07400345802307129
114,4.817929646818648e+21,0.10229849815368652
115,5.376192104883358e+21,0.07683372497558594
116,9.75814706728755e+25,0.10435795783996582
117,9.937609635116764e+38,0.1256098747253418
118,717401777672.6007,0.06279730796813965
119,5.309907368664607e+28,0.11801910400390625
120,0.0,0.09402823448181152
121,2.1782139898256407e+28,0.12095332145690918
122,3.6277433680375417e+25,0.10028696060180664
123,1.1591076107708149e+30,0.09572696685791016
124,4.347519233365046e+23,0.09324145317077637
125,1.413887447748789e+19,0.09141683578491212
126,1.1995135366167577e+21,0.0889124870300293
127,515399334601609.75,0.1036696434020996
128,4.014607868222137e+26,0.11167430877685547
129,2.3152797064257062e+35,0.1252434253692627
130,1.2493293202406077e+25,0.09183144569396973
131,418113188086108.06,0.09012269973754884
132,4.347519233365046e+23,0.08658242225646973
133,2.498836238611592e+36,0.1030433177947998
134,1.2202511238387305e+25,0.10106325149536133
135,5.489164492494529e+21,0.0760955810546875
136,2.2780270571027395e+36,0.12279534339904785
137,8.01215693570263e+35,0.10379409790039062
138,1.6676549179313455e+39,0.1462574005126953
139,6.3274407869819855e+32,0.10798406600952147
140,8.239661806880175e+25,0.10219860076904297
141,1.9526349091718236e+26,0.10627031326293944
142,5.478747951456985e+28,0.12286829948425293
143,1.0801292472029233e+23,0.09378790855407716
144,1.6847301548919416e+26,0.09308195114135742
145,1.5704106011953398e+20,0.08731293678283691
146,2.5713439113758407e+22,0.0912165641784668
147,2.795658818544629e+43,0.1272273063659668
148,1.1577117194808968e+23,0.11008358001708984
149,1.5788381872226183e+20,0.08794593811035156
150,1.523035942449077e+20,0.09157228469848633
151,1.7417028995807996e+19,0.07757782936096191
152,9.75814706728755e+25,0.10790801048278807
153,2.866630965315954e+35,0.1395125389099121
154,1.0280791700999537e+29,0.1227724552154541
155,1.9933293544147286e+30,0.09567427635192872
156,1.7112665017098146e+26,0.07721400260925293
157,2.338164742735764e+16,0.0625607967376709
158,2.0410545435262315e+39,0.12153959274291992
159,3.651083506706338e+16,0.08994174003601074
160,2.5713439113758407e+22,0.08446240425109862
161,5.430643547857326e+21,0.07703185081481934
162,5.763370277688589e+31,0.1225144863128662
163,1.1628599408506834e+18,0.07618522644042969
164,1.0289016346247618e+37,0.12585926055908206
165,8.018163052215208e+29,0.12351489067077635
166,438301775206491.3,0.08530998229980469
167,1.5249799426872515e+20,0.09116196632385254
168,6.169979747685439e+42,0.14200139045715332
169,4.121184896331639e+23,0.09356117248535156
170,371123680937362.3,0.08914828300476074
171,2.8200134733435324e+34,0.12648487091064453
172,0.0,0.06361007690429688
173,3.776737022389306e+21,0.09450626373291016
174,1.1177005326661358e+23,0.09292030334472656
175,2.6654150375144376e+34,0.09305357933044434
176,4.070795568244896e+16,0.07958054542541504
177,1.3745718806923816e+23,0.09311604499816896
178,8.777881686323408e+27,0.11931324005126953
179,1.0979458163305922e+23,0.10338473320007324
180,4.1199153040945816e+34,0.12322092056274415
181,1.1755159234094435e+25,0.10046648979187013
182,0.0,0.05945920944213867
183,2.4107518624925682e+22,0.0771782398223877
184,2.045436057946508e+36,0.10644268989562987
185,8.587406081530165e+27,0.11029171943664552
186,20771712.828204773,0.06196761131286621
187,3.694688318766441e+23,0.08693933486938478
188,2.1712221340545976e+30,0.09561491012573242
189,1.5602346213542068e+35,0.09832239151000977
190,4.1944836939120695e+23,0.09469175338745116
191,6.683440046478988e+35,0.09457683563232422
192,1.5567627364586611e+35,0.09187698364257812
193,8.16013274591202e+20,0.09507513046264647
194,4.3193901961066244e+23,0.08908891677856445
195,4.731422213959994e+21,0.07747292518615723
196,20743925.69968671,0.09144210815429688
197,1.733022685175425e+28,0.09006571769714355
198,5.207607171619143e+30,0.10247921943664552
199,723799423998.9722,0.05990958213806152
200,4.045983811766488e+16,0.07476043701171875
201,20559269.31435893,0.07261872291564941
202,9.939871494160798e+38,0.12527847290039062
203,4.248888332306589e+36,0.13806390762329102
204,4.014607868222137e+26,0.10322332382202147
205,4.319390196106624e+23,0.09892678260803224
206,5.489164492494529e+21,0.07600998878479004
207,7.645618569036097e+41,0.11008930206298828
208,1.7534291799505244e+19,0.07266068458557129
209,4.880948699455291e+32,0.10371804237365724
210,21917494.516618367,0.08115530014038086
211,1.2888784839639896e+37,0.12658262252807614
212,4.1199153040945816e+34,0.12273740768432614
213,1.1103952900220134e+23,0.0919182300567627
214,5.599266941056439e+30,0.1054844856262207
215,21904429.89727847,0.06146597862243652
216,4.012356325760226e+16,0.07595014572143555
217,2.1686596892682044e+28,0.0935959815979004
218,3.895239300067469e+23,0.09125447273254396
219,1.8473916686696993e+28,0.09649968147277832
220,1.7354786385657927e+26,0.09651994705200197
221,5.430643547857326e+21,0.07727956771850586
222,422792790470564.6,0.09262681007385254
223,21678566.90121952,0.06258773803710938
224,2.5850460625608338e+31,0.1198267936706543
225,0.0,0.07494401931762695
226,1.0977177432990472e+18,0.07608485221862793
227,6.4953302484899936e+35,0.1078033447265625
228,1.7665773991081927e+30,0.1066141128540039
229,4.045983811766488e+16,0.07686996459960938
230,3.844050041637702e+23,0.13826632499694824
231,1.3445236873543026e+24,0.08886194229125978
232,713160166648.2158,0.05799722671508789
233,0.0,0.05926060676574708
234,1.6307750572940659e+19,0.10268592834472656
235,4.1199153040945816e+34,0.12666845321655273
236,515399334601609.75,0.10654187202453612
237,2.456187004319189e+31,0.11023187637329103
238,2.878765164986444e+36,0.1165015697479248
239,2.353893773604632e+16,0.05873775482177735
240,723799423998.9722,0.05991983413696289
241,3.7013771332877827e+27,0.12002730369567872
242,8.424066841565562e+31,0.1206984519958496
243,20559269.31435893,0.07223391532897949
244,1.6538411382179108e+42,0.11600327491760255
245,1.4095605595181783e+24,0.08818387985229492
246,1.9944076199400848e+30,0.10336565971374513
247,1.1538927712648238e+18,0.07515358924865723
248,1.8632778398365533e+28,0.10364413261413574
249,6.854928628524131e+28,0.10193705558776857
250,2.5572827399188377e+34,0.09188461303710938
251,1.4945983857997567e+26,0.07869791984558105
252,8.712847707407831e+29,0.11259913444519044
253,3.714330025863395e+23,0.09956884384155272
254,1.413887447748789e+19,0.08909296989440918
255,3.4404013862600748e+28,0.0929558277130127
256,5.133640429319812e+31,0.10265612602233888
257,6.6728897107177455e+25,0.09322643280029297
258,2.5572827399188377e+34,0.08986997604370117
259,3.803686552629172e+16,0.09181714057922363
260,1.3367969509312543e+21,0.07288193702697754
261,3.7105644953926826e+41,0.12171316146850585
262,4.668669769039354e+21,0.07819604873657228
263,8.970993656410227e+20,0.10627317428588867
264,1.1517760512778502e+31,0.12663769721984866
265,2.1297246225567408e+43,0.12405824661254886
266,6.842629249534828e+29,0.09305429458618164
267,5.364625366517396e+30,0.1059257984161377
268,7.986136434969049e+31,0.12531161308288574
269,9.2033700573367e+20,0.10107707977294922
270,5.122476097368516e+21,0.09524059295654297
271,2.5566197549316847e+22,0.07566618919372559
272,5.430643547857326e+21,0.07509446144104004
273,2.7454973316480335e+25,0.10893487930297853
274,1.452099419437753e+42,0.14215803146362305
275,20559265.50418735,0.09474706649780272
276,7.056216388686325e+27,0.08952450752258301
277,2.7151729929352837e+31,0.12550950050354004
278,20792729.65641715,0.07661128044128418
279,8.61307811878877e+26,0.10493969917297363
280,716193031643.5719,0.07335066795349121
281,8.905913128146119e+25,0.12132716178894044
282,1.5476431051532526e+35,0.09564447402954103
283,5.17351066562102e+29,0.10231661796569824
284,463451618670337.6,0.07120418548583984
285,5.624588032930527e+28,0.10105371475219728
286,1.804374982620047e+26,0.09801506996154784
287,1.049204092738896e+23,0.1239478588104248
288,6.647536443589508e+35,0.10322022438049316
289,3.567175534085883e+31,0.1082007884979248
290,3.4404013862600748e+28,0.09055614471435547
291,1.8829261683149466e+29,0.09162306785583496
292,1.2131633870718343e+29,0.1105656623840332
293,5.197650199177629e+37,0.15336918830871582
294,8.835983392344096e+20,0.07853460311889647
295,2.60806552256627e+34,0.1074509620666504
296,3.2941948429461496e+16,0.089080810546875
297,2.3368832340728736e+16,0.06556272506713867
298,1.3765613357647667e+23,0.08907103538513184
299,5.63409502356193e+21,0.10802841186523438
300,2.6336495102929574e+22,0.08866763114929199
301,2.9951567831107016e+37,0.12107062339782715
302,1.1509636701596466e+18,0.07369065284729004
303,6.223293154078961e+21,0.10021638870239258
304,8.014711360624084e+20,0.08201766014099121
305,717401777672.6007,0.062456846237182624
306,718192460320.5507,0.07898640632629395
307,2.8207410217173643e+36,0.10838580131530763
308,1.1034832944660023e+23,0.09603619575500487
309,1.3294665597632016e+19,0.09270286560058594
310,4.0634427837355336e+33,0.12151527404785155
311,1.8679395270319023e+29,0.09189319610595703
312,1.2176234757940925e+25,0.08952736854553223
313,21904429.89727847,0.0635833740234375
314,2.9336136249353224e+25,0.10657620429992676
315,4.9279287685870705e+28,0.09309649467468263
316,9.074873319739752e+27,0.123091459274292
317,1.477340900932457e+24,0.09446382522583008
318,1.346429895446929e+30,0.1071481704711914
319,1.3367969509312543e+21,0.0780799388885498
320,1.5417580905201754e+19,0.12342190742492674
321,3.2941948429461496e+16,0.08961844444274902
322,5.192870830365221e+34,0.10869288444519044
323,371123680937362.3,0.08976125717163086
324,1.4293998986959388e+23,0.09107470512390137
325,2.042035096033253e+34,0.09402966499328612
326,3.3620665054184233e+33,0.11882877349853516
327,3.27859905650655e+22,0.10306000709533693
328,1.1252000110935338e+23,0.09191560745239258
329,1.5387151767789908e+19,0.11602783203125
330,1.930392530732037e+30,0.08809566497802734
331,1.1628599408506834e+18,0.17517876625061035
332,724253680262.0519,0.07731795310974121
333,2.197615314809201e+30,0.09647989273071288
334,21675036.900459014,0.12433075904846193
335,4.1666460089040593e+24,0.11026835441589357
336,5.517219812565026e+21,0.11269068717956544
337,1.9900914062479087e+29,0.218613862991333
338,1.5018623815309066e+24,0.08717560768127441
339,4.0386522748001765e+32,0.11068177223205566
340,7.827624997301087e+26,0.09495949745178224
341,4.030486158319429e+16,0.07711458206176758
342,3.996729371807013e+16,0.07763552665710449
343,4.045983811766488e+16,0.07697415351867676
344,1.993001132426552e+34,0.1140756607055664
345,316506142692337.6,0.06150627136230469
346,422792790470564.6,0.09284281730651857
347,1.533660879042284e+19,0.10642457008361816
348,3.685753019935213e+16,0.08984708786010742
349,2.721284064563951e+22,0.07537388801574707
350,8.185222583202274e+29,0.10730099678039552
351,3.0905749761429707e+29,0.12320661544799805
352,5.126433217924663e+34,0.11358237266540527
353,673686136892.9135,0.0808415412902832
354,1.6463406850773733e+20,0.07505583763122559
355,1.8473916686696993e+28,0.0929718017578125
356,2.4535559644022843e+35,0.10564684867858888
357,1.445521655689248e+24,0.09437966346740724
358,2.697311899791968e+25,0.10931062698364258
359,3.431815158097284e+16,0.0915675163269043
360,1.3312834469340245e+31,0.12130165100097655
361,1.495386454402207e+37,0.13838672637939453
362,1.506633389840402e+29,0.12294602394104005
363,2.6992791520070685e+22,0.08590269088745117
364,716193031643.5719,0.07454657554626465
365,314555109415089.2,0.05820012092590333
366,8.647894108993499e+20,0.1082758903503418
367,1.2009330833039028e+30,0.1115562915802002
368,3.7339204019177512e+25,0.11913394927978516
369,1.3851992963690574e+35,0.09462594985961914
370,4.177678074111198e+31,0.1111009120941162
371,5.430643547857326e+21,0.0787210464477539
372,5.357365751526008e+30,0.1050422191619873
373,9.187267294489316e+27,0.102339506149292
374,2.0585776248020743e+43,0.14386963844299314
375,3.837134599831963e+16,0.07153081893920897
376,1.6709211600488558e+41,0.1099851131439209
377,2.9988790170470293e+25,0.11264610290527345
378,3.478337362108848e+42,0.14657020568847656
379,1.5649922709531315e+20,0.09326004981994628
380,9.122294805560505e+20,0.09451699256896973
381,3.167003881116094e+33,0.11986970901489258
382,8.113142578434792e+29,0.10779237747192384
383,2.5781262927289425e+25,0.09519338607788086
384,1.0979458163305922e+23,0.11008501052856444
385,4.020923732043391e+34,0.10821795463562013
386,3.1297512827048887e+28,0.09237432479858397
387,680647485954.6141,0.06288981437683105
388,1.1577117194808968e+23,0.1070709228515625
389,1.2471026867680844e+30,0.12120437622070312
390,21904429.89727847,0.0617213249206543
391,8.845516978723104e+29,0.12917256355285645
392,1.0794923763525191e+23,0.10312366485595703
393,4.223576922109849e+23,0.09004545211791992
394,5.144492886907022e+21,0.09946060180664062
395,4.213675498312233e+16,0.10305452346801758
396,709890201376.5016,0.07370328903198242
397,2.589707602128721e+26,0.10309433937072754
398,1.2845141730528425e+31,0.11489534378051758
399,1.0883152618761734e+23,0.10371780395507812
400,2.6868101151768995e+25,0.09485650062561037
401,1.477340900932457e+24,0.09433341026306152
402,8.096732160927695e+25,0.12360715866088867
403,1.1252000110935338e+23,0.0935823917388916
404,8.871577752801343e+20,0.10402441024780272
405,6.23832983310309e+21,0.10559773445129396
406,7.740675185471519e+29,0.09417176246643066
407,21904429.89727847,0.059025764465332024
408,4.070795568244896e+16,0.07621240615844728
409,1.316198130443715e+19,0.11040377616882324
410,5.624588032930527e+28,0.11030340194702147
411,8.852818020085026e+29,0.14671993255615234
412,6.980476788374e+28,0.11979079246520995
413,2.9384717132056635e+28,0.12316107749938965
414,3.776737022389306e+21,0.09203672409057616
415,1.8300616501584075e+29,0.09328699111938477
416,1.0319546727550775e+23,0.10786032676696776
417,21882593.241442714,0.0928046703338623
418,1.2457838550700498e+37,0.11908578872680665
419,20792729.65641715,0.08110332489013672
420,1.184866657803478e+21,0.0948941707611084
421,5.095763899340456e+21,0.08062219619750978
422,4.7494156547924734e+30,0.12927913665771484
423,1.212156319334019e+21,0.08760857582092285
424,422792790470564.6,0.0922393798828125
425,8.188806089673204e+35,0.10483908653259276
426,0.0,0.07528519630432129
427,422792790470564.6,0.09833836555480956
428,1.2873223863395374e+29,0.10877585411071776
429,4.7777419853795175e+35,0.11403989791870114
430,8.754983959905287e+29,0.1105821132659912
431,8.835983392344096e+20,0.07561159133911133
432,2.371745952559832e+16,0.05763578414916992
433,5.045547165051818e+21,0.0865781307220459
434,1.6353224476590817e+26,0.09493637084960938
435,8.10937910770556e+34,0.12593650817871094
436,7.0626293574086335e+25,0.08404326438903809
437,21678417.00289394,0.103865385055542
438,7.387718255486283e+25,0.07779574394226074
439,8.623441734450559e+32,0.1423795223236084
440,1.0283648628633464e+43,0.1609964370727539
441,0.0,0.0803673267364502
442,21627067.28483676,0.10812592506408693
443,7.92584830513207e+35,0.11132431030273438
444,2.967905307850449e+35,0.1077439785003662
445,3.44024168446449e+22,0.1212005615234375
446,5.797098340222229e+33,0.11819076538085938
447,5.045547165051818e+21,0.07771492004394531
448,1.025347035974672e+35,0.09258675575256348
449,1.3329504814751597e+21,0.0764319896697998
450,2.7327507952394047e+37,0.15061402320861814
451,4.256246675928345e+23,0.09056520462036133
452,3.9340721307353714e+24,0.0941462516784668
453,1.2187581407956545e+25,0.10994911193847656
454,1.122775731257016e+23,0.12621116638183594
455,5.037584114932971e+31,0.12324976921081544
456,5.169278774875988e+34,0.10627436637878418
457,2.158155690918891e+30,0.09052157402038574
458,1.0787745828844942e+42,0.11704611778259275
459,4.283662594880303e+23,0.0935511589050293
460,1.1252000110935338e+23,0.09964513778686523
461,3.3525933078434137e+27,0.10569572448730467
462,3.431815158097284e+16,0.09226202964782716
463,6.761061567454235e+35,0.09726190567016603
464,20743925.69968671,0.09438204765319824
465,298051375602617.4,0.05514693260192871
466,4.293211430593741e+36,0.1234889030456543
467,1.159362454771503e+23,0.08260464668273926
468,1.3463652490489942e+24,0.0953068733215332
469,1.0822814596674473e+29,0.11065936088562013
470,1.1217513630929264e+23,0.10917854309082033
471,1.0870592676657459e+23,0.1286914348602295
472,4.207456314281152e+24,0.09373807907104492
473,2.7464975988718997e+22,0.09789109230041504
474,1.1628599408506834e+18,0.07563614845275879
475,681336165381.4772,0.07482290267944336
476,4.552389728738567e+41,0.10664892196655272
477,4.328801124215689e+21,0.12594890594482422
478,2.3295017643152878e+28,0.1091299057006836
479,1.5018719260766325e+24,0.09928274154663086
480,4.938497047507633e+36,0.1109178066253662
481,1.226378805471813e+21,0.09409403800964357
482,8.093129395979878e+27,0.09536385536193848
483,3.918178657111051e+23,0.09312963485717772
484,1.083636300806775e+23,0.0951087474822998
485,3.49284777192174e+27,0.10223937034606934
486,3.0122135598801294e+25,0.10963964462280272
487,8.140843614446548e+33,0.1269686222076416
488,2.960144349272103e+25,0.10849118232727052
489,3.639456091180253e+16,0.09066081047058104
490,7.93008400484947e+35,0.14803099632263186
491,1.013219160818484e+36,0.1201322078704834
492,7.552192857669674e+25,0.09288835525512697
493,1.4138191037052518e+19,0.09370565414428712
494,4.012356325760226e+16,0.07984042167663574
495,2.960144349272103e+25,0.1062624454498291
496,1.0163308600801632e+23,0.10944867134094237
497,3.56417981442279e+41,0.10805058479309082
498,2.371745952559832e+16,0.06334471702575684
499,4.9904438683758835e+30,0.11173152923583984
500,8.871577752801343e+20,0.10791468620300293
501,716193031643.5719,0.07827043533325195
502,1.152876599023243e+18,0.07291150093078612
503,2.8999110667127842e+35,0.1049506664276123
504,4.9983211171168e+30,0.0915067195892334
505,3.589876893129826e+16,0.10321545600891112
506,2.8999036931075844e+29,0.12014985084533693
507,9.122294805560505e+20,0.09761977195739746
508,5.489164492494529e+21,0.08101892471313478
509,3.0122135598801294e+25,0.1122727394104004
510,5.17351066562102e+29,0.112196683883667
511,7.463342155348522e+25,0.10313987731933594
512,3.8318889095382937e+21,0.1092231273651123
513,1.5135800004699865e+19,0.13152194023132324
514,1.050435204876721e+29,0.11199283599853516
515,1.1103952900220134e+23,0.09306144714355467
516,1.6094373960936113e+26,0.09478592872619628
517,4.283662594880303e+23,0.08817529678344728
518,2.9302594174549343e+29,0.1021597385406494
519,1.3057171542477021e+30,0.08971762657165527
520,1.4233900210860634e+30,0.1199955940246582
521,314555109415089.2,0.06078767776489258
522,5.191179808583159e+21,0.09544682502746582
523,448598538821248.7,0.1081106662750244
524,1.1029692791749088e+23,0.10520434379577637
525,2.9488836085746113e+25,0.094285249710083
526,1.994080875702253e+35,0.09987306594848633
527,2.138421297358016e+33,0.13557100296020508
528,1.4518982581720566e+24,0.09198331832885742
529,3.744582159267634e+16,0.08671736717224121
530,718192460320.5507,0.0776832103729248
531,1.0407368037438236e+37,0.13543415069580078
532,3.431815158097284e+16,0.09184646606445312
533,5.479734462420565e+24,0.09184646606445312
534,1.4175916364890333e+30,0.09448504447937013
535,9.75814706728755e+25,0.10200047492980956
536,1.1252000110935338e+23,0.0895683765411377
537,5.355023570211348e+24,0.08744668960571289
538,1.8236841884741938e+26,0.09566617012023926
539,4.953249704233549e+41,0.10841751098632812
540,0.0,0.06566500663757324
541,5.0133705137799754e+36,0.1200566291809082
542,1.0833036372279481e+40,0.1380019187927246
543,1.1650942210224098e+37,0.1214735507965088
544,3.773311736472581e+23,0.1121985912322998
545,0.0,0.07581210136413574
546,6.425733753901228e+25,0.09357261657714844
547,1.4448557213942608e+30,0.126129150390625
548,2.5411611023489864e+27,0.10979080200195312
549,5.292306637855857e+30,0.11451005935668945
550,463451618670337.6,0.07562398910522461
551,4.39998271569886e+35,0.12438273429870605
552,0.0,0.09224891662597656
553,1.4518982581720566e+24,0.09386658668518066
554,1.237209043093028e+25,0.09194040298461914
555,3.89279606307246e+23,0.09175515174865724
556,1.1688234188678203e+18,0.07600784301757812
557,1.4717418651690147e+24,0.09318900108337402
558,1.1949531629351574e+25,0.11263728141784668
559,4.102969793064937e+23,0.09268450736999513
560,8.835983392344096e+20,0.07848191261291504
561,20792729.65641715,0.0794517993927002
562,6.200088002459069e+21,0.107452392578125
563,2.6126891021213434e+34,0.10675907135009766
564,1.454114360026187e+24,0.0924551486968994
565,7.50616323790612e+25,0.09098386764526367
566,1.2199980011860145e+21,0.08893942832946777
567,315597066796904.94,0.05872702598571777
568,1.2634479340739916e+25,0.10953378677368164
569,717764358874.0209,0.0628964900970459
570,4.300079017970683e+23,0.09116673469543456
571,3.2558752092940454e+43,0.13528203964233398
572,9.29674065006342e+28,0.10414791107177734
573,8.835983392344096e+20,0.07723593711853027
574,21675036.900459014,0.07312202453613281
575,4.9919351785436655e+36,0.11704874038696288
576,5.764116876232053e+28,0.1109156608581543
577,1.9335635336577289e+28,0.10528445243835448
578,1.0163308600801632e+23,0.11388993263244628
579,3.714330025863395e+23,0.10227274894714357
580,3.837134599831963e+16,0.07588481903076172
581,7.188806799064571e+35,0.12402176856994628
582,3.029223316658687e+41,0.12350678443908693
583,714129729648.4474,0.09058141708374023
584,1.3492216043904146e+24,0.0904371738433838
585,1.6111735539884472e+37,0.1187918186187744
586,1.0084291656722429e+36,0.11875247955322266
587,1.149438712866976e+37,0.1058509349822998
588,8.905913128146119e+25,0.1194322109222412
589,2.3419728228249213e+30,0.09058666229248047
590,1.8372087493524122e+28,0.09050178527832033
591,9.58474628886344e+25,0.11902379989624025
592,21706898.98157633,0.10375809669494628
593,4.7095624507650086e+47,0.10306453704833984
594,20792729.65641715,0.07389116287231445
595,3.651841924867831e+16,0.1054680347442627
596,8.993614059084973e+20,0.0926992893218994
597,1.0801292472029233e+23,0.10006260871887207
598,1.5125003110159752e+35,0.12360358238220215
599,1.7281036061974386e+26,0.09417033195495604
600,3.780128962058388e+32,0.13473796844482422
601,1.7543442698702404e+19,0.07480263710021973
602,1.2280672418393122e+28,0.11186552047729492
603,1.139229377908306e+18,0.07590126991271973
604,2.9159276586705183e+35,0.1034996509552002
605,1.4211617973475511e+24,0.08758020401000978
606,21678417.00289394,0.09175610542297363
607,1.411918898871271e+31,0.13461685180664062
608,5.093817133286646e+21,0.0942680835723877
609,1.1612484579208574e+36,0.12131977081298828
610,1.5832287314551108e+35,0.09199786186218263
611,6.5363241979039885e+28,0.12206697463989258
612,21627067.28483676,0.10407662391662598
613,9.956839616999793e+22,0.09312963485717772
614,1.2380382644884206e+19,0.10654520988464357
615,1.1252000110935338e+23,0.09004664421081543
616,1.133159400699718e+23,0.1109156608581543
617,2.784704383976235e+25,0.10991644859313963
618,4.062488286086168e+31,0.11246156692504884
619,1.4138191037052518e+19,0.10110068321228027
620,21904429.89727847,0.06060552597045898
621,1.0561846887129e+33,0.1184072494506836
622,6.854928628524131e+28,0.10313081741333008
623,7.676638239265256e+41,0.12452936172485353
624,21691893.223261088,0.07946538925170897
625,1.3903171717680526e+30,0.10934710502624513
626,7.151174386515684e+32,0.12297415733337402
627,4.070795568244896e+16,0.0758054256439209
628,5.430643547857326e+21,0.07770490646362305
629,1.201860863550683e+35,0.12381792068481445
630,8.953445305711577e+20,0.08946657180786133
631,5.831249026675715e+29,0.10673260688781737
632,0.0,0.06303191184997559
633,462237537735010.9,0.09091830253601074
634,2.1644343076833642e+30,0.08815765380859375
635,21904429.89727847,0.057393789291381836
636,681336165381.4772,0.07619500160217285
637,1.4138191037052518e+19,0.08627128601074219
638,2.4431031039274608e+26,0.10818791389465332
639,1.468066786305632e+24,0.0910186767578125
640,21904429.89727847,0.057637691497802734
