uid,snip,time
0,5.0690040588378915,0.17694401741027832
1,19.33359718322754,0.1936028003692627
2,7.455559730529785,0.14757013320922852
3,6.00601053237915,0.07843828201293945
4,3.5644330978393555,0.09911513328552246
5,33.69899368286133,0.16399860382080078
6,40.46466445922852,0.1303877830505371
7,10.193535804748537,0.12265372276306152
8,18.56106376647949,0.1036989688873291
9,5.709088802337647,0.07282042503356934
10,0.0,0.12218737602233888
11,75.86270141601562,0.12998175621032715
12,0.0,0.07612848281860353
13,42.10110473632813,0.12011408805847168
14,30.204448699951172,0.12122035026550293
15,5.051651954650879,0.052571773529052734
16,12.476064682006836,0.09372782707214357
17,19.530866622924805,0.11194753646850586
18,32.10057830810547,0.12803244590759275
19,27.66387176513672,0.1254885196685791
20,15.785866737365724,0.10430502891540527
21,80.40827941894531,0.11497879028320312
22,25.725961685180664,0.10048794746398926
23,46.16827774047852,0.12781667709350586
24,4.752609729766847,0.06957864761352539
25,6.00601053237915,0.048986196517944336
26,37.42068481445313,0.13379120826721191
27,28.44130706787109,0.11452317237854005
28,4.8147544860839835,0.07531523704528809
29,25.35550880432129,0.08264660835266112
30,32.238040924072266,0.07058477401733397
31,26.05392837524414,0.10311460494995116
32,11.14738655090332,0.0916597843170166
33,46.6893424987793,0.1190652847290039
34,31.31735610961914,0.09685754776000977
35,37.6299934387207,0.09678125381469728
36,33.25257110595703,0.12186193466186525
37,9.6076078414917,0.07049846649169922
38,99.09255981445312,0.12740015983581546
39,9.426244735717773,0.08961629867553711
40,13.42552375793457,0.09758520126342772
41,16.404705047607422,0.11509370803833008
42,17.138917922973633,0.11663317680358888
43,47.27757263183594,0.1049051284790039
44,5.199236869812012,0.0735480785369873
45,7.65078067779541,0.07149195671081543
46,29.701398849487305,0.11017417907714844
47,24.79217338562012,0.10307955741882324
48,3.4684264659881587,0.0726466178894043
49,21.712553024291992,0.09707212448120116
50,100.52120971679688,0.1605069637298584
51,12.89222526550293,0.09351158142089844
52,20.004404067993164,0.12515711784362793
53,5.035741329193115,0.0547032356262207
54,31.314456939697266,0.12372756004333495
55,6.00601053237915,0.049828290939331055
56,18.73893547058105,0.12344646453857422
57,13.845235824584961,0.08182668685913086
58,4.853395462036133,0.0553438663482666
59,26.01301383972168,0.11673927307128905
60,55.82796478271485,0.10938310623168944
61,32.09771728515625,0.09924435615539552
62,31.43755340576172,0.11934328079223633
63,77.39325714111328,0.15282249450683594
64,78.13168334960938,0.17025351524353027
65,134.16282653808594,0.1761300563812256
66,13.569409370422365,0.05938172340393065
67,161.68531799316406,0.16870522499084473
68,41.355079650878906,0.09490752220153807
69,18.26618194580078,0.0948936939239502
70,28.72808074951172,0.09373044967651367
71,28.41852378845215,0.09726643562316896
72,5.567339897155762,0.0673990249633789
73,55.29267501831055,0.11440038681030272
74,0.0,0.09354114532470703
75,4.0865564346313485,0.0762929916381836
76,4.746347427368164,0.07069182395935059
77,86.99972534179688,0.12223148345947266
78,29.571739196777344,0.13533568382263186
79,10.408349990844727,0.08997511863708496
80,80.40827941894531,0.1141188144683838
81,30.150041580200195,0.17210698127746582
82,245.9711761474609,0.1542658805847168
83,5.144936561584473,0.07167458534240723
84,25.067293167114254,0.09461045265197754
85,32.052719116210945,0.11474919319152832
86,13.280445098876953,0.11364126205444335
87,4.913114547729492,0.07452654838562013
88,18.242380142211914,0.11024999618530272
89,14.220230102539062,0.09410405158996582
90,26.65473937988281,0.13457369804382324
91,44.84248352050781,0.11403250694274902
92,34.95377349853516,0.11978793144226076
93,23.81768035888672,0.10216784477233888
94,4.727900505065918,0.09222745895385742
95,15.151285171508787,0.061411619186401374
96,29.43486595153809,0.13985824584960938
97,18.320810317993164,0.06866979598999022
98,20.218921661376953,0.1027987003326416
99,18.36333656311035,0.11794424057006835
100,45.59102249145508,0.12619662284851074
101,3.9033231735229488,0.0890350341796875
102,84.0855941772461,0.13367676734924314
103,73.2741928100586,0.1229557991027832
104,0.0,0.0953819751739502
105,0.0,0.05458545684814453
106,15.06749439239502,0.07761621475219728
107,5.8682923316955575,0.10136771202087402
108,0.0,0.07599997520446777
109,148.44500732421875,0.1445150375366211
110,18.831342697143555,0.07894420623779297
111,17.450834274291992,0.13972783088684082
